25260.000000	-19340.000000	24880.000000	-19360.000000	5300.000000	12580.000000	36720.000000	28460.000000	37680.000000	21880.000000	28720.000000	2380.000000	24680.000000	70660.000000	43040.000000	22100.000000	68600.000000	420.000000	9800.000000	72080.000000	53160.000000	41180.000000	80340.000000	-8840.000000	15520.000000	100360.000000	51200.000000	25020.000000	101800.000000	-10220.000000	25320.000000	133080.000000	43960.000000	28580.000000	135740.000000	1000.000000	41380.000000	152440.000000	32180.000000	41380.000000	152300.000000	14840.000000	52920.000000	-18720.000000	27780.000000	-8660.000000	-19080.000000	12240.000000	
23900.000000	-19320.000000	24880.000000	-18120.000000	6040.000000	12720.000000	35940.000000	28420.000000	37700.000000	23220.000000	28840.000000	2360.000000	24540.000000	70780.000000	43140.000000	22340.000000	68680.000000	520.000000	10920.000000	72040.000000	53440.000000	40180.000000	80000.000000	-8720.000000	16040.000000	100400.000000	51400.000000	24560.000000	101860.000000	-9940.000000	25480.000000	133200.000000	44040.000000	28420.000000	135900.000000	1060.000000	41400.000000	152540.000000	32260.000000	41380.000000	152400.000000	14900.000000	51600.000000	-18820.000000	27740.000000	-7760.000000	-18740.000000	12060.000000	
22540.000000	-19320.000000	24860.000000	-16860.000000	6600.000000	12860.000000	35080.000000	28360.000000	37700.000000	24540.000000	29040.000000	2340.000000	24400.000000	70880.000000	43220.000000	22540.000000	68820.000000	600.000000	12020.000000	72040.000000	53800.000000	39140.000000	79660.000000	-8580.000000	16540.000000	100460.000000	51580.000000	24080.000000	101940.000000	-9680.000000	25620.000000	133320.000000	44120.000000	28220.000000	136060.000000	1120.000000	41420.000000	152640.000000	32300.000000	41380.000000	152520.000000	14960.000000	50280.000000	-18880.000000	27720.000000	-6580.000000	-18400.000000	11860.000000	
21180.000000	-19300.000000	24840.000000	-15540.000000	6940.000000	13020.000000	34180.000000	28320.000000	37680.000000	25800.000000	29300.000000	2340.000000	24220.000000	70980.000000	43300.000000	22720.000000	68980.000000	680.000000	13280.000000	71980.000000	53900.000000	38060.000000	79340.000000	-8460.000000	17020.000000	100540.000000	51760.000000	23580.000000	102020.000000	-9440.000000	25760.000000	133460.000000	44180.000000	28040.000000	136220.000000	1160.000000	41440.000000	152760.000000	32340.000000	41380.000000	152660.000000	15000.000000	48960.000000	-18960.000000	27700.000000	-5140.000000	-18040.000000	11640.000000	
19840.000000	-19280.000000	24820.000000	-14220.000000	7100.000000	13200.000000	33240.000000	28300.000000	37640.000000	27020.000000	29600.000000	2360.000000	24000.000000	71100.000000	43380.000000	22880.000000	69160.000000	740.000000	14460.000000	72020.000000	54160.000000	36940.000000	79020.000000	-8360.000000	17500.000000	100640.000000	51920.000000	23060.000000	102120.000000	-9220.000000	25880.000000	133600.000000	44240.000000	27840.000000	136380.000000	1200.000000	41460.000000	152880.000000	32380.000000	41380.000000	152800.000000	15040.000000	47620.000000	-19020.000000	27680.000000	-3440.000000	-17700.000000	11440.000000	
18500.000000	-19260.000000	24820.000000	-12860.000000	7040.000000	13400.000000	32280.000000	28260.000000	37620.000000	28220.000000	29960.000000	2360.000000	23780.000000	71200.000000	43440.000000	23020.000000	69380.000000	800.000000	15660.000000	72120.000000	54380.000000	35780.000000	78720.000000	-8260.000000	17940.000000	100760.000000	52060.000000	22540.000000	102220.000000	-9000.000000	26000.000000	133760.000000	44300.000000	27640.000000	136540.000000	1240.000000	41460.000000	153020.000000	32400.000000	41380.000000	152940.000000	15060.000000	46300.000000	-19080.000000	27660.000000	-1520.000000	-17400.000000	11240.000000	
17160.000000	-19220.000000	24800.000000	-11460.000000	6780.000000	13600.000000	31280.000000	28240.000000	37580.000000	29360.000000	30340.000000	2360.000000	23520.000000	71280.000000	43480.000000	23180.000000	69580.000000	920.000000	16840.000000	72220.000000	54580.000000	34580.000000	78460.000000	-8180.000000	18380.000000	100880.000000	52220.000000	22000.000000	102340.000000	-8820.000000	26100.000000	133940.000000	44340.000000	27460.000000	136700.000000	1260.000000	41460.000000	153180.000000	32420.000000	41360.000000	153080.000000	15060.000000	44980.000000	-19140.000000	27640.000000	620.000000	-17160.000000	11060.000000	
15820.000000	-19180.000000	24780.000000	-10020.000000	6380.000000	13780.000000	30240.000000	28240.000000	37540.000000	30460.000000	30740.000000	2400.000000	23260.000000	71380.000000	43500.000000	23260.000000	69840.000000	900.000000	18040.000000	72380.000000	54760.000000	33360.000000	78200.000000	-8100.000000	18780.000000	101020.000000	52380.000000	21480.000000	102460.000000	-8640.000000	26200.000000	134100.000000	44360.000000	27280.000000	136860.000000	1300.000000	41480.000000	153320.000000	32420.000000	41360.000000	153240.000000	15080.000000	43660.000000	-19180.000000	27640.000000	2940.000000	-16960.000000	10880.000000	
14480.000000	-19140.000000	24780.000000	-8520.000000	5800.000000	13960.000000	29180.000000	28240.000000	37500.000000	31500.000000	31160.000000	2400.000000	22980.000000	71460.000000	43520.000000	23340.000000	70100.000000	900.000000	19220.000000	72580.000000	54920.000000	32120.000000	77980.000000	-8040.000000	19180.000000	101180.000000	52520.000000	20940.000000	102620.000000	-8480.000000	26280.000000	134280.000000	44380.000000	27120.000000	137020.000000	1320.000000	41480.000000	153460.000000	32420.000000	41340.000000	153380.000000	15060.000000	42320.000000	-19240.000000	27640.000000	5400.000000	-16840.000000	10740.000000	
13140.000000	-19100.000000	24760.000000	-6920.000000	5080.000000	14120.000000	28100.000000	28240.000000	37500.000000	32500.000000	31580.000000	2380.000000	22680.000000	71520.000000	43500.000000	23400.000000	70320.000000	960.000000	20400.000000	72800.000000	55020.000000	30880.000000	77780.000000	-8000.000000	19520.000000	101340.000000	52660.000000	20420.000000	102760.000000	-8320.000000	26340.000000	134460.000000	44400.000000	26980.000000	137160.000000	1340.000000	41480.000000	153600.000000	32400.000000	41320.000000	153500.000000	15060.000000	40980.000000	-19260.000000	27620.000000	7980.000000	-16820.000000	10620.000000	
11780.000000	-19060.000000	24760.000000	-5280.000000	4220.000000	14220.000000	27000.000000	28260.000000	37480.000000	33420.000000	31980.000000	2380.000000	22380.000000	71580.000000	43480.000000	23520.000000	70580.000000	1000.000000	21560.000000	73040.000000	55120.000000	29620.000000	77620.000000	-7980.000000	19860.000000	101500.000000	52780.000000	19900.000000	102920.000000	-8180.000000	26400.000000	134640.000000	44400.000000	26860.000000	137300.000000	1360.000000	41460.000000	153740.000000	32380.000000	41320.000000	153640.000000	15040.000000	39640.000000	-19320.000000	27600.000000	10640.000000	-16900.000000	10520.000000	
10440.000000	-19000.000000	24740.000000	-3520.000000	3240.000000	14380.000000	25880.000000	28280.000000	37480.000000	34280.000000	32360.000000	2380.000000	22080.000000	71620.000000	43460.000000	23640.000000	70800.000000	1020.000000	22700.000000	73300.000000	55160.000000	28340.000000	77440.000000	-7940.000000	20160.000000	101660.000000	52900.000000	19400.000000	103080.000000	-8060.000000	26460.000000	134820.000000	44400.000000	26740.000000	137400.000000	1360.000000	41460.000000	153840.000000	32360.000000	41300.000000	153740.000000	15020.000000	38300.000000	-19340.000000	27580.000000	13360.000000	-17020.000000	10420.000000	
9100.000000	-18960.000000	24720.000000	-1680.000000	2120.000000	14480.000000	24720.000000	28300.000000	37480.000000	35080.000000	32700.000000	2380.000000	21780.000000	71660.000000	43420.000000	23720.000000	71020.000000	1060.000000	23820.000000	73600.000000	55200.000000	27060.000000	77300.000000	-7920.000000	20440.000000	101820.000000	53020.000000	18920.000000	103220.000000	-7980.000000	26500.000000	134980.000000	44400.000000	26640.000000	137500.000000	1380.000000	41440.000000	153940.000000	32340.000000	41280.000000	153820.000000	14980.000000	36960.000000	-19400.000000	27560.000000	16180.000000	-17160.000000	10360.000000	
7740.000000	-18900.000000	24680.000000	200.000000	900.000000	14580.000000	23560.000000	28340.000000	37440.000000	35820.000000	33020.000000	2400.000000	21480.000000	71660.000000	43360.000000	23780.000000	71200.000000	1100.000000	24920.000000	73900.000000	55200.000000	25800.000000	77180.000000	-7920.000000	20680.000000	101960.000000	53120.000000	18440.000000	103360.000000	-7880.000000	26540.000000	135120.000000	44400.000000	26560.000000	137580.000000	1380.000000	41440.000000	154020.000000	32300.000000	41260.000000	153900.000000	14960.000000	35600.000000	-19440.000000	27560.000000	19040.000000	-17340.000000	10320.000000	
6400.000000	-18840.000000	24660.000000	2180.000000	-420.000000	14640.000000	22400.000000	28360.000000	37420.000000	36500.000000	33300.000000	2420.000000	21180.000000	71660.000000	43320.000000	23820.000000	71360.000000	1120.000000	25980.000000	74200.000000	55200.000000	24560.000000	77060.000000	-7920.000000	20900.000000	102100.000000	53240.000000	17960.000000	103480.000000	-7780.000000	26580.000000	135220.000000	44380.000000	26480.000000	137620.000000	1380.000000	41420.000000	154080.000000	32260.000000	41240.000000	153940.000000	14920.000000	34240.000000	-19480.000000	27540.000000	21980.000000	-17500.000000	10280.000000	
5040.000000	-18780.000000	24640.000000	4240.000000	-1820.000000	14720.000000	21260.000000	28380.000000	37400.000000	37080.000000	33540.000000	2460.000000	20900.000000	71640.000000	43300.000000	23860.000000	71500.000000	1160.000000	27000.000000	74500.000000	55160.000000	23340.000000	76960.000000	-7940.000000	21100.000000	102200.000000	53340.000000	17520.000000	103580.000000	-7720.000000	26620.000000	135320.000000	44360.000000	26420.000000	137640.000000	1380.000000	41420.000000	154120.000000	32220.000000	41220.000000	153960.000000	14880.000000	32880.000000	-19520.000000	27520.000000	24960.000000	-17660.000000	10260.000000	
3700.000000	-18700.000000	24620.000000	6380.000000	-3280.000000	14760.000000	20100.000000	28420.000000	37360.000000	37600.000000	33740.000000	2520.000000	20640.000000	71620.000000	43260.000000	23920.000000	71620.000000	1160.000000	27980.000000	74820.000000	55120.000000	22160.000000	76860.000000	-7980.000000	21280.000000	102300.000000	53440.000000	17080.000000	103660.000000	-7660.000000	26660.000000	135400.000000	44340.000000	26380.000000	137640.000000	1380.000000	41400.000000	154140.000000	32180.000000	41220.000000	153980.000000	14840.000000	31500.000000	-19560.000000	27500.000000	27960.000000	-17820.000000	10260.000000	
2360.000000	-18620.000000	24600.000000	8600.000000	-4780.000000	14800.000000	18980.000000	28460.000000	37340.000000	38040.000000	33880.000000	2580.000000	20380.000000	71600.000000	43220.000000	23940.000000	71680.000000	1180.000000	28940.000000	75120.000000	55040.000000	20980.000000	76780.000000	-8020.000000	21460.000000	102380.000000	53520.000000	16680.000000	103720.000000	-7600.000000	26680.000000	135420.000000	44320.000000	26320.000000	137620.000000	1360.000000	41400.000000	154140.000000	32140.000000	41200.000000	153960.000000	14780.000000	30140.000000	-19600.000000	27500.000000	31000.000000	-17960.000000	10260.000000	
1000.000000	-18500.000000	24600.000000	10880.000000	-6300.000000	14800.000000	17880.000000	28500.000000	37300.000000	38380.000000	33980.000000	2680.000000	20140.000000	71560.000000	43200.000000	23960.000000	71740.000000	1160.000000	29840.000000	75420.000000	54960.000000	19860.000000	76680.000000	-8080.000000	21600.000000	102420.000000	53600.000000	16300.000000	103740.000000	-7560.000000	26700.000000	135440.000000	44300.000000	26300.000000	137560.000000	1360.000000	41380.000000	154120.000000	32080.000000	41180.000000	153920.000000	14740.000000	28760.000000	-19640.000000	27480.000000	34040.000000	-18100.000000	10300.000000	
-340.000000	-18400.000000	24580.000000	13260.000000	-7820.000000	14800.000000	16800.000000	28540.000000	37280.000000	38640.000000	34040.000000	2760.000000	19900.000000	71500.000000	43180.000000	23980.000000	71760.000000	1160.000000	30680.000000	75700.000000	54880.000000	18760.000000	76600.000000	-8140.000000	21740.000000	102440.000000	53660.000000	15940.000000	103760.000000	-7500.000000	26720.000000	135440.000000	44260.000000	26260.000000	137480.000000	1320.000000	41380.000000	154080.000000	32040.000000	41180.000000	153880.000000	14680.000000	27380.000000	-19680.000000	27480.000000	37100.000000	-18200.000000	10340.000000	
-1680.000000	-18260.000000	24580.000000	15700.000000	-9320.000000	14760.000000	15760.000000	28580.000000	37240.000000	38820.000000	34020.000000	2880.000000	19660.000000	71440.000000	43160.000000	23980.000000	71760.000000	1120.000000	31480.000000	75960.000000	54780.000000	17720.000000	76520.000000	-8200.000000	21860.000000	102460.000000	53720.000000	15600.000000	103740.000000	-7460.000000	26740.000000	135400.000000	44220.000000	26240.000000	137380.000000	1300.000000	41380.000000	154020.000000	31980.000000	41180.000000	153800.000000	14620.000000	26000.000000	-19720.000000	27480.000000	40140.000000	-18240.000000	10420.000000	
-3020.000000	-18100.000000	24560.000000	18160.000000	-10800.000000	14700.000000	14760.000000	28620.000000	37220.000000	38900.000000	33960.000000	3000.000000	19440.000000	71380.000000	43160.000000	24000.000000	71700.000000	1080.000000	32220.000000	76220.000000	54660.000000	16700.000000	76440.000000	-8280.000000	21980.000000	102440.000000	53760.000000	15300.000000	103720.000000	-7440.000000	26760.000000	135340.000000	44180.000000	26240.000000	137260.000000	1260.000000	41360.000000	153960.000000	31920.000000	41180.000000	153720.000000	14580.000000	24600.000000	-19760.000000	27460.000000	43140.000000	-18220.000000	10540.000000	
-4340.000000	-17920.000000	24560.000000	20660.000000	-12200.000000	14620.000000	13800.000000	28660.000000	37200.000000	38920.000000	33820.000000	3140.000000	19260.000000	71300.000000	43160.000000	24020.000000	71620.000000	1040.000000	32900.000000	76440.000000	54560.000000	15740.000000	76360.000000	-8340.000000	22060.000000	102400.000000	53800.000000	15020.000000	103680.000000	-7400.000000	26780.000000	135280.000000	44140.000000	26220.000000	137140.000000	1220.000000	41360.000000	153860.000000	31860.000000	41160.000000	153620.000000	14500.000000	23200.000000	-19800.000000	27460.000000	46100.000000	-18100.000000	10700.000000	
-5680.000000	-17720.000000	24560.000000	23140.000000	-13540.000000	14520.000000	12900.000000	28680.000000	37160.000000	38860.000000	33640.000000	3300.000000	19080.000000	71220.000000	43140.000000	24020.000000	71520.000000	980.000000	33480.000000	76680.000000	54520.000000	14820.000000	76300.000000	-8440.000000	22140.000000	102360.000000	53820.000000	14780.000000	103600.000000	-7380.000000	26780.000000	135180.000000	44080.000000	26240.000000	137000.000000	1160.000000	41340.000000	153760.000000	31780.000000	41160.000000	153500.000000	14440.000000	21800.000000	-19840.000000	27440.000000	48940.000000	-17880.000000	10900.000000	
-7020.000000	-17500.000000	24560.000000	25600.000000	-14760.000000	14360.000000	12060.000000	28700.000000	37140.000000	38720.000000	33400.000000	3480.000000	18940.000000	71120.000000	43100.000000	24020.000000	71380.000000	900.000000	34000.000000	76880.000000	54420.000000	13940.000000	76220.000000	-8520.000000	22200.000000	102300.000000	53820.000000	14560.000000	103520.000000	-7360.000000	26800.000000	135080.000000	44020.000000	26240.000000	136840.000000	1100.000000	41340.000000	153640.000000	31720.000000	41180.000000	153380.000000	14380.000000	20400.000000	-19880.000000	27440.000000	51680.000000	-17560.000000	11140.000000	
-8340.000000	-17260.000000	24580.000000	27960.000000	-15860.000000	14180.000000	11280.000000	28720.000000	37120.000000	38540.000000	33120.000000	3660.000000	18800.000000	71020.000000	43080.000000	24040.000000	71220.000000	820.000000	34460.000000	77040.000000	54340.000000	13120.000000	76140.000000	-8600.000000	22260.000000	102220.000000	53800.000000	14360.000000	103420.000000	-7360.000000	26820.000000	134940.000000	43960.000000	26260.000000	136660.000000	1040.000000	41320.000000	153520.000000	31640.000000	41180.000000	153220.000000	14300.000000	18980.000000	-19920.000000	27420.000000	54220.000000	-17140.000000	11440.000000	
-9660.000000	-17000.000000	24580.000000	30200.000000	-16820.000000	14020.000000	10580.000000	28740.000000	37120.000000	38320.000000	32820.000000	3820.000000	18700.000000	70900.000000	43040.000000	24060.000000	71020.000000	700.000000	34840.000000	77160.000000	54240.000000	12380.000000	76060.000000	-8680.000000	22280.000000	102120.000000	53780.000000	14200.000000	103320.000000	-7340.000000	26820.000000	134820.000000	43880.000000	26300.000000	136480.000000	960.000000	41320.000000	153360.000000	31560.000000	41180.000000	153080.000000	14220.000000	17560.000000	-19980.000000	27420.000000	56580.000000	-16660.000000	11760.000000	
-10960.000000	-16700.000000	24580.000000	32320.000000	-17660.000000	13880.000000	9960.000000	28720.000000	37120.000000	38080.000000	32480.000000	4000.000000	18620.000000	70800.000000	42980.000000	24120.000000	70800.000000	640.000000	35140.000000	77260.000000	54120.000000	11660.000000	75980.000000	-8760.000000	22280.000000	102000.000000	53740.000000	14060.000000	103180.000000	-7340.000000	26820.000000	134660.000000	43800.000000	26320.000000	136300.000000	880.000000	41300.000000	153220.000000	31480.000000	41180.000000	152920.000000	14140.000000	16140.000000	-20020.000000	27400.000000	58740.000000	-16140.000000	12060.000000	
-12240.000000	-16380.000000	24600.000000	34240.000000	-18360.000000	13760.000000	9420.000000	28700.000000	37120.000000	37840.000000	32140.000000	4180.000000	18560.000000	70680.000000	42940.000000	24180.000000	70560.000000	560.000000	35360.000000	77300.000000	54020.000000	11020.000000	75900.000000	-8840.000000	22260.000000	101880.000000	53680.000000	13960.000000	103040.000000	-7360.000000	26840.000000	134500.000000	43700.000000	26380.000000	136100.000000	780.000000	41280.000000	153060.000000	31400.000000	41180.000000	152760.000000	14060.000000	14720.000000	-20060.000000	27360.000000	60660.000000	-15520.000000	12340.000000	
-13520.000000	-16040.000000	24620.000000	35940.000000	-18920.000000	13720.000000	8960.000000	28660.000000	37120.000000	37600.000000	31800.000000	4340.000000	18520.000000	70560.000000	42880.000000	24260.000000	70340.000000	480.000000	35520.000000	77320.000000	53900.000000	10440.000000	75800.000000	-8920.000000	22220.000000	101740.000000	53600.000000	13880.000000	102900.000000	-7380.000000	26840.000000	134340.000000	43600.000000	26420.000000	135900.000000	680.000000	41260.000000	152920.000000	31300.000000	41200.000000	152620.000000	13960.000000	13300.000000	-20100.000000	27340.000000	62260.000000	-14880.000000	12580.000000	
-14760.000000	-15640.000000	24640.000000	37360.000000	-19380.000000	13740.000000	8580.000000	28620.000000	37120.000000	37380.000000	31460.000000	4500.000000	18520.000000	70420.000000	42820.000000	24320.000000	70100.000000	400.000000	35580.000000	77280.000000	53780.000000	9920.000000	75700.000000	-9000.000000	22160.000000	101620.000000	53500.000000	13840.000000	102740.000000	-7420.000000	26840.000000	134180.000000	43500.000000	26500.000000	135700.000000	560.000000	41240.000000	152760.000000	31220.000000	41200.000000	152460.000000	13860.000000	11860.000000	-20160.000000	27320.000000	63560.000000	-14300.000000	12840.000000	
-15960.000000	-15200.000000	24680.000000	38440.000000	-19700.000000	13780.000000	8280.000000	28540.000000	37160.000000	37180.000000	31120.000000	4640.000000	18540.000000	70300.000000	42760.000000	24380.000000	69860.000000	300.000000	35580.000000	77200.000000	53640.000000	9500.000000	75600.000000	-9080.000000	22080.000000	101460.000000	53400.000000	13820.000000	102560.000000	-7460.000000	26820.000000	134020.000000	43380.000000	26560.000000	135500.000000	440.000000	41220.000000	152600.000000	31120.000000	41220.000000	152300.000000	13760.000000	10420.000000	-20200.000000	27300.000000	64540.000000	-13840.000000	13120.000000	
-17120.000000	-14720.000000	24720.000000	39180.000000	-19940.000000	13880.000000	8080.000000	28460.000000	37200.000000	37000.000000	30820.000000	4740.000000	18580.000000	70180.000000	42700.000000	24460.000000	69640.000000	200.000000	35480.000000	77080.000000	53520.000000	9140.000000	75500.000000	-9200.000000	21980.000000	101320.000000	53260.000000	13820.000000	102380.000000	-7520.000000	26820.000000	133860.000000	43260.000000	26640.000000	135300.000000	320.000000	41200.000000	152460.000000	31020.000000	41220.000000	152160.000000	13660.000000	8980.000000	-20260.000000	27300.000000	65200.000000	-13540.000000	13420.000000	
-18220.000000	-14180.000000	24780.000000	39600.000000	-20080.000000	14020.000000	7980.000000	28360.000000	37260.000000	36860.000000	30540.000000	4900.000000	18660.000000	70040.000000	42620.000000	24560.000000	69420.000000	120.000000	35300.000000	76940.000000	53360.000000	8860.000000	75380.000000	-9320.000000	21860.000000	101160.000000	53100.000000	13860.000000	102200.000000	-7600.000000	26800.000000	133700.000000	43140.000000	26720.000000	135120.000000	180.000000	41180.000000	152320.000000	30920.000000	41240.000000	152020.000000	13560.000000	7540.000000	-20300.000000	27280.000000	65520.000000	-13420.000000	13680.000000	
-19280.000000	-13580.000000	24860.000000	39680.000000	-20140.000000	14180.000000	7980.000000	28260.000000	37340.000000	36780.000000	30300.000000	5020.000000	18740.000000	69920.000000	42560.000000	24700.000000	69240.000000	20.000000	35040.000000	76740.000000	53220.000000	8660.000000	75260.000000	-9460.000000	21700.000000	101020.000000	52920.000000	13940.000000	102020.000000	-7680.000000	26760.000000	133540.000000	43000.000000	26820.000000	134920.000000	20.000000	41160.000000	152200.000000	30800.000000	41260.000000	151900.000000	13440.000000	6120.000000	-20360.000000	27280.000000	65580.000000	-13540.000000	13920.000000	
-20260.000000	-12900.000000	24940.000000	39440.000000	-20140.000000	14340.000000	8100.000000	28120.000000	37420.000000	36720.000000	30100.000000	5100.000000	18860.000000	69800.000000	42480.000000	24840.000000	69080.000000	-40.000000	34700.000000	76500.000000	53060.000000	8540.000000	75120.000000	-9580.000000	21540.000000	100860.000000	52720.000000	14060.000000	101820.000000	-7780.000000	26720.000000	133400.000000	42840.000000	26900.000000	134760.000000	-140.000000	41140.000000	152080.000000	30700.000000	41280.000000	151800.000000	13340.000000	4700.000000	-20400.000000	27260.000000	65360.000000	-13800.000000	14120.000000	
-21140.000000	-12140.000000	25060.000000	38900.000000	-20080.000000	14520.000000	8340.000000	27980.000000	37540.000000	36700.000000	29960.000000	5140.000000	19020.000000	69680.000000	42380.000000	24980.000000	68980.000000	-100.000000	34300.000000	76240.000000	52880.000000	8500.000000	74980.000000	-9740.000000	21360.000000	100720.000000	52500.000000	14220.000000	101640.000000	-7900.000000	26680.000000	133280.000000	42700.000000	27020.000000	134600.000000	-300.000000	41120.000000	152000.000000	30600.000000	41300.000000	151720.000000	13220.000000	3280.000000	-20460.000000	27260.000000	64880.000000	-14240.000000	14300.000000	
